label,title,content
5,kwandika facebook ndi single ntibivuze nshaka umukunzi king james,uyu muririmbyi uzwi ndirimbo naratomboye umugisha ntamahitamo n’izindi avuga koko ingaragu kandi kuba yarabyanditse facebook kindi kibiri inyuma king james yagize njyewe byanjemo gutyo gusa ndabyandika nta kindi nashakaga kuvuga ndi ingaragu ariko sindashaka umwanya kugira inshuti y’umukobwa nimbona unyura nzagirana ubucuti ku kibazo cy’uko yasobanura uburyo adafite inshuti y’umukobwa kandi icyamamare kandi ibyamamare bigira abantu benshi babikunda king james avuga gukunda ibintu byizana kuba atamufite igihe kitaragera king james agira ubu mfite imyaka mukobwa ndabona anyure numve yaba umukunzi wanjye igihenzamubonera nibwo tuzakundana nanageza n’imyaka nkimutegereje asubiza umuntu wanditse king james yigeze kugira umukunzi muhanzi yavuze afite umukunzi akaba atakibarizwa rwanda kandi bakaba batakiri inshuti king james umuririmbyi baririmbyi bakunzwe cyane rwanda kuko yabaye uwa kabiri irushanwa primus guma guma superstar ryagaragazaga umuririmbyi ukunzwe kandi ufite n’ubuhanga nyuma kugenda k’umuririmbyi the ben benshi bemezaga kinga james ufite abafana benshi b’igitsinagore nubwo bushakashatsi burabikorwaho jean baptiste micomyiza
3,rwandair yahagaritse ingendo ziva cyangwa zerekeza bushinwa bitunguranye,sosiyete y’ubwikorezi kirere rwandair yahagaritse ingendo zayo ziva cyangwa zerekeza mujyi guangzhou bushinwa kubera icyorezo coronavirus kiri gihugu ihagarikwa ry’agateganyo ry’izi ngendo rije nyuma y’aho ishami ry’umuryango w’abibumbuye ryita buzima oms ijoro ryakeye ritangaje coronavirus icyorezo cyugarije isi mu ijoro ryakeye umuyobozi mukuru oms dr tedros adhanom yatangaje cyemezo gufata koronavirus nk’ikiza kibasiye isi nyuma y’inama y’agataraganya yahuje abagize akanama oms gashinzwe ibijyanye n’ibyorezo kureba uburyo bibangamiye isi yakomeje avuga kuba abafashe cyemezo bitavuga gukomanyiriza u bushinwa ahubwo ikigamijwe ukugira ngpo cyorezo kidakomeza gusakara bindi bihugu n’ibifite ubushobozi buke bijyanye n’ubuvuzi gutangaza ibihe bidasanzwe bitewe n’indwara bigendana gutanga amabwiriza n’ubushobozi bihugu kugira cyorezo kiba cyagizwe ikiza cyibasiye isi kidakomeza gukwirakwira hafatwa ingamba zikomeye ariko zitabangamira ubuhahirane n’imibanire y’ibihugu kugeza ikigo cy’igihugu gishinzwe ubuzima rwanda kivuga rwanda cyorezo kitarahagaragara indwara coronavirus iteye ite koronavirusi koronavirusi umuryango mugari virusi zitera indwara zitandukanye harimo ibicurane bisanzwe n’ibicurane bikomeye bita acute respiratory syndromesars-cov n’ibyo bita middle east respiratory syndromemers-cov ibimenyetso by’iyo ndwara bigaragarira buhumekero kugira umuriro kuzana ibimwira gukorora guhumeka nabi rimwe rimwe hari bikomera umuntu akarwara umusonga impyiko ndetse bikaba byanamuviramo urupfu iyo ndwara yandura ite umuntu yanduzwa koronavirusi n’uwayanduye yandurira mwuka wahumetswe n’uwakoroye ayanduye yandura umuntu akoze wayanduye cyangwa amusuhuje yandura umuntu akoze kintu cyangwa ahantu hari virusi noneho agakora munwa izuru cyangwa maso mbere gukaraba intoki rimwe rimwe ishobora kwandurira mwanda musarani koronavirusi iravurwa igakira nta muti wihariye uvura ndwara igishoboka kugeza kuyivura batanga imiti ifasha guhangana n’ibimenyetso byayo antibiyotike zivura udukoko twa bagiteri zitera umusonga imiti igabanya ubukana bw’iyo virusi gufasha umurwayi guhumeka bamwongerera umwuka ogisijene kuki koronavirusi nshya ikibazo
3,akarere rubavu karishimira ibikorwa by’amajyambere kagezeho,mu bikorwa byamuritswe harimo umuhanda uhuza imipaka yombi y’u rwanda repubulika iharanira demokarasi kongo grande et petite barierre ukazatwara akayabo k’amafaranga akabakaba miliyoni ndetse n’ umuhanda pave ujya biro by’akarere watangiye gukorwa munsi umuyobozi w’akarere sheh bahame hassan yavuze akarere kabwiye rwiyemezamirimo imodoka zikora mihanda zitazasubirayo utugari tutazikoresheje dusane uduhanda tujya hasuwe kandi umusozi wimuweho imiryango kubera ikibazo cy’isuri yicaga abahatuye gihe cy’imvura uyu musozi murenge gisenyi guterwamo ibiti binyuranye bifata ubutaka hakazubakwamo uduhanda intebe n’ibitare kuruhukiramo mukerarugendo iki gikorwa kizatwara amafaranga miliyoni bavuye musozi ubuyobozi b’akarere rubavu bwasuye akagari karukogo umurenge rubavu birebera ibikorwa ndengera foundation uyu muryango wubatse amasoko y’amazi agemurira abaturage amazi meza ndetse n’ibitaro kijyambere umuyobozi w’akarere yasabye umuyobozi ndengera foundation gufatanya n’akarere bakareba masoko y’amazi yakwaguka abaturage benshi bakavomaho abayobozi banagejejwe ahari kubakwa amashanyarazi ako kagali jean berchmas bahige ukuriye ewsa rubavu yasobanuye mashanyarazi azagera baturage tugali twa byahi kanembwe karukogo ibarizwa mirenge rubavu cyanzarwe bahige yashimangiye mashanyarazi afite ingufu zihagije zizafasha abaturage kwivana bukene bahige yagize mushinga wizwe neza ibikoresho byose birahari igikorwa cyose gikoreshwa n’amashanyarazi kizahakora kirahari mpungenge hasuwe n’isoko ryo ako kagali ariko rizatangira gukorerwamo mutarama nyuma y’ubunani uru rugendo rwasorejwe isoko kijyambere ry’akarere rubavu riri kubakwa mujyi rwagati murenge gisenyi imirimo kubaka soko iracyari hasi ariko irimo kwihutishwa kugira rizatangire gukoreshwa aho riri isoko risanzwe rikorera hazazamurwa irindi gorofa hanubakwe imodoka zihagarara asoza gikorwa umuyobozi w’akarere rubavu sheh bahame hassan yibukije inshingano buri wese kurinda gukoresha neza ibikorwa remezo gihe bizaba byuzuye bahame yagize ibikorwa nk’ibi iby’umuturage turifuza buri wese agira uruhare kubibungabunga kubikoresha kuko uburenganzira bweumwe baturage utuye kagari karukogo seth mugema asanga amajyambere kwihuta abagana buryo yiteguye gutangiza umushinga iwabo cyaro nogosha imisatsi mujyi none kubera batuzaniye amashanyarazi ngiye kwimurira salon yanjye karukogo nk’uko byagaragaye akarere rubavu kari kwihutisha ibikorwa remezo bijyanye n’icyerekezo ariko cyane cyane hubakwa imihanda ariko inzira ikiri ndende akarere karateganya kuganira n’abafite amazu mujyi rwego kubafasha kwihutisha bikorwa bakihutisha iterambere aka karere pascaline umulisa
5,kidum ugiye gukorana indirimbo bruce melody yahishuye afite abana,jean-pierre nimbona umuhanzi w’ umurundi ukunzwe cyane karere k’ afurika y’ iburasirazuba wataramiye abarenga nama transform africa yahishuye afite abana jean-pierre nimbona umuhanzi w’ umurundi ukunzwe cyane karere k’ afurika y’ iburasirazuba wataramiye abarenga nama transform africa yahishuye afite abana kidum wamamaye ndirimbo zitandukanye zirimo mapenzi umbamwo intimba y’ urukundo n’ izindi avuga afite indirimbo zirenga ndetse amaze imyaka irenga muziki ubwo yasusurutsaga abitabiriye tas yahishuye agiye gukorana indirimbo n’ umuhanzi w’ umunyarwanda itahiwacu brucebruce melody bruce melody avuga umufana kidum kera buri umwe afite byinshi azi bagiye kubihuriza hamwe bahe abakunzi wabo indirimbo nziza cyane ntabwo batangaje igihe ndirimbo izagira ahagaragara gusa bagiye guhita bayitangira kidum umuhanzi ukuze ukunzwe kurangwa gutera urwenya mu minsi yashize yavuzweho uburwayi bukomeye yararozwe ariko magingo ameze neza muri kidum yahawe igihembo cy’ umuhanzi w’ umugabo uhiga abandi afurika y’ iburasirazuba cyatanzwe kora awards avuga akora siporo cyane kuko umukinnyi w’ iteramakofe gusa bimusaba guhora aseka kuko arakaye ibintu byaba bibi cyane yagize ndi umuboxer njyewe nagukubita abantu bakibaza wagonze n’ imodoka mfite centure noire karate ikindi kabiri nkina umupira w’ amaguru icya nterura ibyuma njyewe naguterura kurya baterura umugati sinshavura mpora twenza n’ abantu kuko ndamutse nshavuye ngafata ngahamu ijosi kameza bugali c’ est fini kidum yakomeje abwira afrimaxtv afite abana ndetse muntu umurusha abana benshi karere k’ afurika y’ ibiyaga bigari ati njyewe banyita baba yaoumubyeyi wabo muhanzi ufite abana benshi kundusha mfite abana papa wemba yaremeye kidum avuga muntu ukwiye kubabazwa igihugu cye cyatumiye abahanzi hanze y’ igihugu kandi umuhanzi ahubwo muntu akwiye guhita abona agomba kuzamura urwego ariho agakora ibintu byiza kurushaho
2,- intashyo ikipe y’igihugu amavubi,-ese habuze kugeza magingo imyaka irihiritse amaso yaraheze kirere abanyarwanda bafite inyota kongera kwinaga ibicu ubufatanye buri wese niwo muti ku itariki nyakanga nyuma y’urugendo rutoroshye nibwo abahungu b’amavubi besheje umuhigo kujyana u rwanda gikombe cy’afurika ibyishimo n’umunezero bisakara gihugu hose muri nkuru sindi bugaruke byishimo bitagira bisa sindi butinde kukuba tike yaravuye menyo rubamba ndetse kandi sindi bugaruke buryo ibendera ry’u rwanda ryazamuwe u rwanda rukongera rukagaragara ruhando mpuzamahanga ahubwo nkuru ndagaruka kwibaza nti ese byishimo bizagaruka ryari ibi kandi ntibiri bumbuze kongera kwibaza nti ese amasomo twigiye mateka yaba yaramariye abanyarwanda twibuke bigwi byabaye myaka gusa u rwanda ruvuye jenoside yakorewe abatutsiicyo gihe nari nkiri muto ariko wabaga ungana kose wabaga uzi amazina kabuhariwe-jimmy gatete karekezi -danger man cyangwa ntaganda elias umukoranabushake n’abandi patriot-mafisango nubwo ahenshi gihugu bitari byoroshye kubabona televisiyo ntabwo bisaba kuba warabyize ishuri cyangwa ube uzi imibare myinshi kumva abakinnyi bahembwaga make ndetse n’ibikorwa remezo byari bike ariko nanone ntagushidikanya umukinnyi wabaga yambaye ibendera ry’igihugu yarwanaga kugeza mwuka wanyuma nunze murya ntuza ubanza ariho ibijyanye guhiganwa byasoreje manda abantu bakinjira bijyanye gukina ndetse gutera agapira muri nkuru kandi si ngiye gutanga ibisubizo bibazo ndetse sindi buvuge uwabiteje n’uzabikemura kuko atari ubwa mbere bivuzweho ahubwo ndakomoza bimwe mubyirengagizwa nkana ndetse bikwiye gushyirirwaho umurongo uhamye watuma myaka imbere abanyarwanda bongera kwinaga ibicu ishyaka kudatsimburwa n’umuco w’umupira nta muntu utaziko abanyarwanda biyemeje bakigeraho abatsinzi kamere banga guseba kandi bagashyigikirana mukuru kugera muto muri wabonaga abakunzi ruhago bashyize hamwe kandi bakagaragaza gushyigikira umupira byimazeyo gusa ishyaka ryo gukunda umupira ryagiye rigabanuka kubera gutegereza ibyishimo ariko amaso agahera kirere nubwo bitabujije umupira kugenda utera imbere buryo bw’amafaranga gusa imyaka igashira indi igataha dutegereje gusubira gikombe cy’afurika ubu amaso yaheze kirere ibi ariko ntibyabujije abakinnyi kugurwa menshi guhembwa menshi gukorera locale mahoteli akomeye ariko ugasanga shyaka urukundo ruhago ishema ry’igihugu ruhago bigenda bigabanuka gusa benshi bakunda kwibaza hagati y’abayobozi bawucungiraga abafana bawihebeye ndetse n’abakinnyi bawubamo n’akazi kabatunze ni bande bakuyemo akabo karenge mbere gusa kugeza magingo benshi bawurimo ariko bibereye ahandi cyangwa bindi benshi bibuka amaradiyo asigaye abwira abafana gukunda umupira wabo kujya bibuga n’ibindi aho kwitana mwana kurebana ikijisho gutakaza ikizere abantu bakwiye kwicara bakibaza icyabaye bagashyiraho ingamba zihamye ndetse kandi bakiha intego z’igihe kirambye cyane bafite ibihugu bigiraho byaba mugabane w’afurika n’ i burayi izimira ry’ikiragano mu isi rwego rumwe cyangwa uruganda rushobora gutera imbere rutarimo inararibonye mu rwanda ikiragano nibo dufite babashije kugera kure mateka ruhago ndetse bafitiwe ikizere n’abanyarwanda benshi abanyarwanda babeheruka tuniziya abandi bashatse gutanga umusanzu wabo ntibashyigikirwa bamwe ntibashaka kugira bavuga mupira ndetse abandi bibarenze bavugira mbuga nkoranyambaga mu bihugu tuzi isi makipe yashinze imizi mupira w’amaguru usanga abantu batekerereza amakipe abayagira inama buryo tekiniki ababategurira abana ababakorera imishinga y’igihe kirekire abawukinnye rwego hejuru ndetse kandi niyo abakiri bato bababona bibatera imbaraga kandi bavuze barumvwa hari kandi n’ababa bafite amashyirahamwe y’abakanyujijeho abandi bagashinga amakipe y’abakiri bato aha twakwibaza ese abari mupira koko barawuzi barawukunda se ese abanyuze twabubakiraho tukagera kure umupira wubatswe musenyi ubwo twari tukiri abana mashuri siporo y’umwuga ryabagaho ahubwo umupira umuco ndetse watembaga benshi maraso benshi twari tuzi ibigo bikomeye nk’inyemeramihigo college imena gs gahini gs butare n’ibindi twibagiwe cyane twabimenyaga kubera umupira ikindi kandi wasangaga abana batera agapira gihugu hose benshi wasangaga bakinisha ibirenge cyangwa ikipe yakuyemo imyenda hejuru gusa bafite amayeri n’amacenga karemano muri gihe nubwo hari amakipe y’abana buryo kinyamwuga ariko usanga politiki kuzamura abana ihuriweho ishyirwamo imbaraga ndetse kandi imyaka igenda ishira indi igataha amwe agenda asenyuka ndetse andi akamara imyaka baringa mukinnyi arazamura ikindi kandi urebye uburyo ishyirahamwe ry’umupira w’amaguru isi fifa ritanga amafaranga gufasha kuzamura abana buri gihe usanga abantu bakwiye kwicara bakisuzuma ndetse bagakora imishinga y’igihe kirambye kubaka umusingi uhamye ruhago gukinisha abenegihugu byavuyemo hashize igihe kitari gito amwe makipe ashyizeho gukinisha abanyarwanda gusa andi akaba atemerewe kurenza abanyamahanga batatu buri mpinduka zigira ingaruka zazo kandi zigasiga n’amasomo muri minsi ubajije abantu batandukanye abakinnyi babakoze mutima abenshi baza mbere ikiragano cy’uyu munsi numwe wibukwa ndetse bishoboka bikomeje gutya bizagorana kugira usigara mitima benshi ikindi kandi bamwe bakinnyi b’abanyarwanda bagiye bakomera abenshi usanga abagiye bakinana n’abakinnyi bakomeye baravuye hanzeicyo gihe abanyarwanda bagendaga bakurira guhangana gukomeye ndetse nabo bagakomera ikibazo wenda hano si byatumye bamwe banyarwanda barebye umupira kera bacika bibuga ahubwo niyo ubajije abawureba usanga bibuka abawukinnye mbere ikindi kandi isi ibihugu bikomeye mupira ntibyigeze bishyiraho imipaka bwenegihugu ahubwo byagiye bigerageza umukinnyi uje akaza akomeye bityo agafasha mwana w’umwenegihugu bakinana mu rwanda ibi kandi byagiye bituma abakinnyi badakomeza urwego rwabo bityo n’ikipe y’igihugu ikagenda ihindagurika cyane ndetse kwambara umwenda w’igihugu bigenda byoroha kuri ntibitangaje kuba ikipe y’u rwanda yakina imikino itanu itarabona igitegokuri ngingo cyaba igihe cyiza abashinzwe umupira bakwiye gusuzuma koko gukinisha abenegihugu byaba byaratanze umusaruro bigira uruhare kudindiza umupira n’ibindi gusa ariko nanone ntitwakwirengagiza imibare kibuga ariwo mucamanza mwiza amafaranga amafaranga amafaranga umuhanzi yararirimbye amafaranga niyo adutunga niyo aduteranya gatsindwa kandi kabyara iyo ugenzuye ibibazo biri mupira w’amaguru rwanda usanga byose biterwa n’amafaranga ariko nanone ugasanga bizakemurwa n’amafaranga uburyo abakinnyi basigaye babona amafaranga kubagura bafatwa akenshi usanga bidahwanye n’ibyo batanga ndetse bamwe ugasanga bahise bata umutwe bakishora ngeso mbi ibijyanye gukina bigasubira inyuma atararenga n’umutaru ubunyangamugayo buke bamwe bayobozi b’amakipe kutamenya umupira kutawukunda bigenda bituma abayayobora badatekereza ikintu cyatunga ikipe gihe kirambye idateze amaso mafaranga kibuga gusa aribyo bituma rimwe rimwe amwe makipe ahora mazi abira n’ibizazane gushora nabi kutagira abajyanama bazi umupira nibyo bituma amwe makipe akoresha abakinnyi bavuye hanze azana benshi bakinnyi badashoboye buryo usanga rimwe rimwe bicazwa n’abakinnyi b’abanyarwanda nabo batari rwego rushamaje aya mahanya kandi niyo yazanyemo umwanda urimo amatiku imisifurire mibi ruswa kugambanirana iraha amarozi n’ibindi benshi mubakurikirana cyangwa baganira n’abakinnyi basanga umupira urimo izindi firimi nyinshi ndetse bituma n’abawukunda bagenda bacika bibuga kuri hari abizera umupira utagikinirwa kibuga ahubwo iminota myinshi itegurirwa inyuma y’ikibuga perezida kagame azaduhoza amarira ntihazwi umunsi n’isaha perezida kagame yagarukaga bijyanye n’ikipe y’igihugu y’umupira w’amaguru kiganiro n’abanyamakuru cyabaye kamena yavuze arebye abakinnyi bakora akareba n’imyitwarire y’abayobozi abona bakwiye kubireka bakajya birebera imipira y’ahandi babishoboye umukuru w’igihugu kandi yagiye yumvikana agaragaza bibazo umupira rwanda ufite hatarimo ubushobozi bijyanye n’amafaranga ahubwo utangwaho akayabo ariko umusaruro ugakomeza kuba rwego hasi nongeye gutekereza jambo nabonaga umukuru w’igihugu mashusho gufana bikomeye ikipe y’igihugu u rwanda rwatwaraga cecafa nahise nibaza nti bishoboka bite u rwanda rufite umuyobozi ukunda umupira gutya ariko imyaka ikaba ishira indi igataha ruhago itaduha ibyishimo ikindi kandi tuvuze perezida repubulika uba tuvuze ubushake politiki tuba tuvuze abandi bayobozi nabo bagiye bakuramo akabo karenge ndetse dushimira n’abandi bawugumyemo kugera nubu amazina tutari bugarukeho nkuru gusa ariko nanone umuntu yanatekereza habanje kwitabwaho izindi segiteri zikora buzima bw’abantu kurusha umupira nko kubaka amashuri ubuhinzi amavuriro nibindi bityo hakaba hari ikizere umupira igihe nikigera uzarebwa izina ryiza gusa benshi bemeza nubwo batazi umunsi n’igihe ariko icyizere cyose bagitegereje mukuru w’igihugu buryo bizeye umwe azongera akawuha umugisha byinshi bidasobanutse ruhago bigasubira murongo eric biroriuwahoze umunyamakuru binyamakuru bitandukanye
9,benshi bagore bagira uruhare gucibwa inyuma n’abo bashakanye,nsengiyumva joseph akora akazi gutwara abantu moto i kabuga avuga bitangira umugore agukunda akwitaho ndetse akanakubaha ariko nyuma bikaza guhinduka hano atanga urugero avuga umuntu agishakana n’umugore usanga agushyuhiriza amazi koga nijoro ntabe yarya umugabo ataraza ariko bamaranye amezi atanu ntaba akinamushyirira amazi rwiyuhagiriro cyangwa abe yamutegereza barye ahubwo atangira kumubaza yatinze ikindi umugore atangiye kugenda ahindura imico bituma urukundo rugabanuka n’imibiri igahagana bigatuma umugabo ajya gushaka umunezero ahandi amwenyura nsengimana yagize erega burya umugore abyaye niko abyara ingeso kandi ahanini iza itari nziza tunguhore isaac ufite umugore umwe n’umwana umwe avuga igituma abagore bacibwa inyuma usanga rimwe rimwe bigira nabi bakanga gukora imibonano mpuzabitsina n’abagabo bavuga bararwaye yagize se nk’ubu uwanjye muciye inyuma naba nkosheje dore amaze icyumweru atampa hmmmm tudatera akabariro tunguhore yavuze ahanini abagore babyikururira kuko ntiwamara igihe kingana n’iminsi irindwi uryama uteye umugabo ikibuno abure kwigira ahandi ikindi mugabo yagarutseho hari abagore bamara gushaka bundi kanwa kabo ntihongere gusohokamo ijambo riryoheye ugutwi ahubwo bagahorana umwanga n’umushiha ngo hari n’abandi bamara gushaka bagatandukana kwiyitaho kwisiga kwambara neza babiheruka batarabyara umwana mbere yongeraho erega burya isuku n’amagambo ava mugore nibyo bimuryoshya tunguhore avuga mpamvu kugirango umugore yumve yafatishije ubundi yitware ashaka abagore bavuga ingeso kamere mbi z’abagabo ineza solange umubyeyi w’imyaka y’amavuko isaha saa saba n’iminota arimo azunguza acuruza inkweto gare giporoso mujyi kigali avuga amaze imyaka ibiri atabana n’umugabo batandukanye kubera yamucaga inyuma ineza avuga gucibwa inyuma bitavuga umugore yitwaye nabi ahubwo ingeso abagabo bifitemo yagize uwanjye yatangiye gushurashura nkibyara umwana mbere ntaranacupira jye mbona ingeso kamere mbi zabo akomeza avuga abagabo bagira kamere kwikunda kwikakaza iyo akubajije ikintu ukamusubiza bwoba abona wamusuzuguye agatangira kujya gushaka abamwumva kukurusha kwisiga gucya ntacyo bivuze mugabo wamaze kuraruka urubuga rwitwa cheatingwayscom rugaragaza impamvu eshanu zituma abagabo baca inyuma abagore harimo kumva urugo rwe rutamuhaza kuba umugore atakiyitaho kurambirwa gukorera imibonano mpuzabitsina rugo rwe kuba atarigeze akunda umugore impamvu gatanu iy’ingeso gerard gitoli mbabazi
11,ingabo z’u rwanda zarinze umutekano papa,ingabo z’u rwanda ziri butumwa bw’amahoro centrafrique zagaragaye barinze umutekano papa francis yasesekaraga murwa mukuru w’iki gihugu bangui cyumweru tariki ugushyingo nk’uko bigaragara ifoto yatangajwe n’ikinyamakuru bbc n’andi acicikana mbuga nkoranyambaga abasirikare b’u rwanda bagaragiye papa francis abasanzwe barinda umutekano perezida catherine samba-panza wakiriye mushumba kiliziya gatolika bbc yatangaje butumwa bw’ibanze papa francis yatanze gihugu kirangwamo amakimbirane yitirirwa amadini burimo icyizere afitiye amatora yitezwe kwezi k’ukuboza akomeza yigisha n’abanyagihugu kubana batishishanyapapa francis yashimangiye icyizere afitiye umusaruro w’amatora ashobora guhosha amakimbirane hagati y’imitwe y’abakirisituanti balaka n’abayisilamu slka akimara gusesekara ngoro perezida i banguiyakanguriye abaturage gihugu kugira ubumwe kwirinda ibishuko bibatera gutinyana kudasabana n’abadahuje ubwoko cyangwa imyumvire politiki n’imyemereremu ruzinduko rwe biteganyijwe azifatanya n’abayoboke kiliziya gatolika ndetse akanahura n’umuyobozi mukuru w’abayisilamu musigiti w’umujyi bangui ahazwi cyane pk yanditswe sarongo richardmuhaburarw
2,ferwacy igiye gushyira amagare mashuri abanza n’ayisumbuye,nk’uko emmanuel murenzi umunyamabanga uhoraho ferwacy yabitangarije kigalitodaycom yavuze bagiye gukomeza gushakisha abakinnyi bafite impano kunyonga igare hirya hino gihugu ariko ikibashishikaje cyane ugushyiraho ikigo cyihariye gutoza bana turimo gutegura gushyira amagare mashuri abanza n’ayisumbuye buryo abana batangira gukina umukino w’amagare bakiri bato gihe kidatinze kandi tuzashyiraho ikigo cyihariye kizajya gitanga imyitozo naba buryo buhoraho mbere y’uko ferwacy itangira gahunda gushyira magare mashuri yanatangiye gushakisha abana bafite impano kunyonga magare hirya hino rwanda binyujijwe marushanwa yagiye akorwa turere bamwe bitwaye neza iryo jonjora ryabereye turere bakaba barahawe amahirwe kwitabira irushanwa ascension des milles collineskigali-huye ndetse bamwe n’ubwo bakoreshaga amgare asanzwe pneu ballon bigaragaje cyane babiri mbere bahembwa amagare yagenewe marushanwa iri rushwana kigali-huye ryegukanywe obed ruvogera ikipe huye akaba anakinira ikipe y’igihugu thoneste nisingizwe
2,ikipe y’ u rwanda amavubi izakina na benin kuwa ukwakira,uyu mukino uzaba itariki ukwakira gihe ikipe y’u rwanda yamaze kumenya n’ubwo yatsinda mukino itazajya mikino nyuma guhatanira igikombe ikipe y’igihugu benin iramutse itsinze yazashyirwa makipe yitwaye neza afite umwanya kabiri ikaba yazashobora kujya mikino nyuma muri tsinda ririmo andi makipe abiri u burundi ivory coast ivory coast yamaze gufata umwanya mbere bidasubirwaho u burundi burwanira umwanya kabiri benin ikipe y’u rwanda ikaba ijyanwe benin gushaka ishema ry’ u rwanda kugarurira ikizere abanyarwanda kuko mikino itatu yakinnye marushanwa yatsinzwe imikino ine itsinda umukino umwe wonyine abakinnyi cumi n’umunani amavubi azifashisha gushakisha intsinzi benin batangajwe n’umutoza eric nshimiyimana ndoli jean claudejean luc ndayishimiyeeric gasanaismail nshutimagarangabo albertndaka fredysibomana husseinkalisa maoharuna niyonzimasina jeromemugiraneza jean baptistecharles ntibinganaandrew buterairanzi jean claudeuzamukunda eliaskagere medyjacques tuyisengeolivier karekezi twizeye basore b’ u rwanda bazatsinda mukino bakaduhesha agaciro nk’abanyarwanda mutijima abu bernard
5,reba umuririmbyi diamond n’umugore barikubyina umuziki,umuririmbyi diamond platnumz yishimanye bidasanzwe n’umugore zari hassan buryohe bw’urukundo gihe hari hashize iminsi inkuru zicicikana urugo rwabo ruri nzira gusenyuka reba ukuntu zari na diamond barikubyina umuziki bibereye mucyumba reba ukuntu zari na diamond barimo kuryashya yanditswe niyomugabomuhaburarw
1,ntitwabona ishimwe duha abaturokoye jenoside- abarokokeye i mwurire,ibi byagarutsweho benshi barokotse jenoside bitabiriye imihango kwibuka jenoside nshuro rwibutso mwurire karere rwamagana munsi tariki munyaneza jean baptiste ukuriye ihuriro ry’abarokotse jenoside yagize amahano jenoside yabaye ndengakamere atwara abacu benshi abarokotse shimo twabonera abaduhishe n’ingabo zari iza fpr zahagaritse bwicanyi tukabona agahenge ubu duhagaze gitwari twibeshaho ndetse turangamiye imbere heza terambere rutareka vianney wavuze izina benshi barokokeye i mwurire yibukije bahabanye gitwari bihe bibi bafashanya kandi banasangira duke bafite yanabwiye abataratahaye abatutsi bahahungiye bafatanye urunana kwirwanaho nubwo ababahigaga bitwaje intwaro nyinshi zirimo n’imbunda bahabwaga n’abari abayobozi babi gihe imfubyi zifite ababyeyi n’abavandimwe biciwe i mwurire zaserutse zishimira ababyeyi n’abavandimwe batabarutse gitwari bazize ubusa zashimye abakomeje kuzifasha nyuma jenoside benshi bakaba babaye abasore n’inkumi abandi abagabo n’abagore bizihiye u rwanda bose bashimiye cyane ingabo zari iza fpr inkotanyi zahagaritse ubwicanyi banashimira cyane bamwe batarahigwaga bahishe cyangwa bakaburira abahigwaga igihe abicanyi babaga badashaka hagira n’umwe urokoka mu mihango kwibuka yabereye i mwurire hanashyinguwe imibiri y’abantu bashyinguwe hirya hino rwamagana ahishakiye jean d’amour
14,abakobwa baraburirwa kudakunda abasore b’amatuza manini,abakobwa ndetse n’abagore benshiusanga bakunda abahungu bafite ibigango binini amatuza manini yego rwose banagaragara neza inyuma ariko mibanire myiza bagira ndetse usanga rukundo nyarwo bafite ushobora kushidikanya mwanditsi wanditse nkuru ariko ntushidikanye siyansi mu bushakashatsi bwakozwe kaminuza westminister bwagaragaje abasore cyangwa abagabo bafite ibigango binini batagira imibanire myiza nk’abandi basanzwe iyi kamunuza yerekanye bagabo usanga bakunze kugora abakunzi ndetse bagira ibitekerezo bishaje imbere y’abagore bagize bati igihe cyose usanga bifitemo imyumvire mibi abagabo bahamye kandi badatsindwa bagendeye miterere n’ingano bafite nyamara mumutwe hatekereza bafite ntibaca bugufi biyoroshye imbere y’abakunzi babomu bushakashatsi bwakorewe bagabo barenga bwagaragaje abagabo bafite inda nini nyakubahwa bagira imibanire myiza ndetse n’urukundo abagabo baringaniye bakagira kwiyoroshya imbere y’abakunzi nabyo bakundirwa ndetse bikabafasha kubaka ingo zabo neza gusa nanone usanga kuba umugabo afite urukundo kandi yita kumukunzi akenshi biba biturutse kamereye abakobwa ndetse n’abagore benshiusanga bakunda abahungu bafite ibigango binini amatuza manini yego rwose banagaragara neza inyuma ariko mibanire myiza bagira ndetse usanga rukundo nyarwo bafite ushobora kushidikanya mwanditsi wanditse nkuru ariko ntushidikanye siyansingaho bakobwa nababwira mujye mushishoza muguhitamo mwihebera yanditswe ukurikiyimfura leoncemuhaburarw
